Country_Name,Country_Code,R,P_Value,correlation,Significant
Ukraine,UKR,-0.43535984256934535,0.014370378125835847,NEG,True
United Arab Emirates,ARE,0.8583166959214987,6.680791397280927e-10,POS,True
United Kingdom,GBR,-0.5873841298719026,0.0005126470767332874,NEG,True
United States,USA,-0.17742309703197376,0.33964860969251465,NEG,False
Uruguay,URY,0.7009963970158523,1.122731585753779e-05,POS,True
Uzbekistan,UZB,-0.23230377306256908,0.20855477630508867,NEG,False
Vanuatu,VUT,0.8555933064315954,8.644757930740957e-10,POS,True
"Venezuela, RB",VEN,0.6988531404116562,1.226002797850728e-05,POS,True
Vietnam,VNM,0.9873241406795709,9.77789826917683e-25,POS,True
World,WLD,0.9919447904409459,1.4057796191607129e-27,POS,True
"Yemen, Rep.",YEM,0.7255572252628035,3.868186395375917e-06,POS,True
Zambia,ZMB,0.5942219227087638,0.00042400170029170567,POS,True
Zimbabwe,ZWE,-0.07821459398970325,0.6757815806337497,NEG,False
