Country_Name,Country_Code,R,P_Value,correlation,Significant
Timor-Leste,TLS,0.9549666287588366,7.646049379559477e-17,POS,True
Togo,TGO,0.7630082999391972,6.014853604241821e-07,POS,True
Tonga,TON,0.8068882849434814,4.194552999268366e-08,POS,True
Trinidad and Tobago,TTO,0.8843732398461165,4.176422578217094e-11,POS,True
Tunisia,TUN,0.9107804777346111,1.1587054030135155e-12,POS,True
Turkey,TUR,,,NO,False
Turkmenistan,TKM,0.8694940509650367,2.18752697018896e-10,POS,True
Tuvalu,TUV,,,NO,False
Uganda,UGA,0.913172260763895,7.93737827233534e-13,POS,True
Ukraine,UKR,0.06185634832790904,0.7409727788246362,POS,False
United Arab Emirates,ARE,,,NO,False
United Kingdom,GBR,,,NO,False
United States,USA,,,NO,False
Uruguay,URY,0.7514127448234241,1.1077911347992211e-06,POS,True
Uzbekistan,UZB,-0.07324356881683375,0.6953750403446611,NEG,False
Vanuatu,VUT,0.9360641042789323,1.0898550078158692e-14,POS,True
"Venezuela, RB",VEN,0.4701330346992183,0.007613020993695687,POS,True
Vietnam,VNM,0.8809597525160456,6.225109812253708e-11,POS,True
World,WLD,0.9663609369470068,1.1973600848170969e-18,POS,True
"Yemen, Rep.",YEM,0.34671537135963426,0.05602387226736649,POS,False
Zambia,ZMB,0.9223407114754092,1.6711838252820372e-13,POS,True
Zimbabwe,ZWE,-0.6941028272343099,1.4860604011605189e-05,NEG,True
