Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Aruba,ABW,CO2 emissions (kt),EN.ATM.CO2E.KT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cyprus,CYP,CO2 emissions (kt),EN.ATM.CO2E.KT,4560.0,5070.0,5430.0,5690.0,5930.0,5800.0,6160.0,6250.0,6550.0,6810.0,7070.0,6930.0,7110.0,7770.0,7710.0,7870.0,7940.0,8240.0,8400.0,8180.0,7820.0,7550.0,7020.0,6380.0,6750.0,6780.0,7150.0,7300.0,7230.0,7230.0,7230.0
Czech Republic,CZE,CO2 emissions (kt),EN.ATM.CO2E.KT,150200.0,136900.0,134140.0,130980.0,124710.0,125180.0,126740.0,124790.0,118920.0,111950.0,123170.0,122720.0,118530.0,122770.0,123440.0,120000.0,120600.0,123630.0,118310.0,111170.0,113930.0,110980.0,107170.0,102720.0,99750.0,100980.0,102860.0,103420.0,102480.0,102480.0,102480.0
Germany,DEU,CO2 emissions (kt),EN.ATM.CO2E.KT,955310.0,932370.0,892750.0,887010.0,875810.0,873090.0,902750.0,870900.0,863140.0,833350.0,830080.0,847500.0,833180.0,836550.0,820830.0,802170.0,814160.0,783600.0,789550.0,734660.0,772920.0,746380.0,760020.0,777630.0,737490.0,742310.0,747150.0,732200.0,709540.0,709540.0,709540.0
Djibouti,DJI,CO2 emissions (kt),EN.ATM.CO2E.KT,330.0,340.0,340.0,340.0,330.0,330.0,340.0,350.0,350.0,350.0,370.0,380.0,400.0,410.0,400.0,430.0,430.0,470.0,470.0,460.0,520.0,480.0,510.0,560.0,460.0,540.0,490.0,470.0,490.0,490.0,490.0
Dominica,DMA,CO2 emissions (kt),EN.ATM.CO2E.KT,60.0,60.0,80.0,80.0,80.0,100.0,80.0,100.0,110.0,110.0,130.0,150.0,120.0,140.0,160.0,160.0,170.0,180.0,180.0,500.0,180.0,170.0,250.0,170.0,180.0,180.0,180.0,170.0,180.0,180.0,180.0
Denmark,DNK,CO2 emissions (kt),EN.ATM.CO2E.KT,52080.0,62730.0,57010.0,59290.0,63190.0,59920.0,73300.0,63720.0,59740.0,56960.0,52710.0,53850.0,53980.0,59340.0,53890.0,50270.0,58210.0,53400.0,50120.0,47890.0,48180.0,43090.0,38210.0,39980.0,35760.0,33600.0,35380.0,33330.0,33380.0,33380.0,33380.0
Dominican Republic,DOM,CO2 emissions (kt),EN.ATM.CO2E.KT,7860.0,8230.0,9620.0,9520.0,11140.0,11850.0,12730.0,14500.0,16610.0,17790.0,18660.0,18970.0,20870.0,18720.0,17250.0,18660.0,20320.0,20580.0,20540.0,19630.0,20640.0,20870.0,21640.0,21250.0,21320.0,23450.0,24460.0,23390.0,25120.0,25120.0,25120.0
Algeria,DZA,CO2 emissions (kt),EN.ATM.CO2E.KT,67890.0,66940.0,66160.0,73470.0,71550.0,73050.0,71410.0,72830.0,74540.0,77540.0,78590.0,74770.0,80410.0,83840.0,84890.0,88990.0,93750.0,100520.0,103990.0,112770.0,113140.0,118140.0,126640.0,129910.0,138810.0,145970.0,143350.0,145100.0,151670.0,151670.0,151670.0
East Asia & Pacific (excluding high income),EAP,CO2 emissions (kt),EN.ATM.CO2E.KT,2671323.18581045,2825502.41610503,2955998.69249864,3213174.23896728,3362833.28597705,3745146.39711214,3766727.70171936,3871034.00711942,3956429.16932566,3911576.45794318,4130609.69867877,4355403.28763203,4671022.36705925,5331428.2539169,6097776.68934994,6827454.24262081,7467099.63005968,8062943.96381154,8302969.73792014,8812611.99797747,9644902.01971465,10505942.7330843,10794379.6717816,11202249.4835804,11235090.2736051,11228610.1177171,11254610.7431934,11507916.8367761,11907866.4580451,11907866.4580451,11907866.4580451
Early-demographic dividend,EAR,CO2 emissions (kt),EN.ATM.CO2E.KT,2596070.24706693,2734404.4699889,2812463.37860902,2908078.54403434,3044959.09652733,3189027.55487052,3352367.2092606,3498888.36528249,3612283.08612561,3722023.78797803,3860085.63976115,3946740.95040105,4077905.21565103,4242135.85001419,4471307.91230259,4665020.97386474,4910871.38036826,5228350.57010058,5445259.14399551,5611922.45401549,5871397.84639943,6097436.46226567,6382099.55815815,6455620.42245337,6786314.14661783,6852436.87383323,6961236.5406579,7207207.07929263,7400359.5242425,7400359.5242425,7400359.5242425
East Asia & Pacific,EAS,CO2 emissions (kt),EN.ATM.CO2E.KT,4545253.93044809,4749295.59640681,4928672.65458781,5231578.41045312,5481613.34347649,5936533.20525502,6012555.99357557,6141774.80225952,6137536.74423806,6171273.36452768,6487816.43580857,6734567.92288957,7102051.61236898,7805467.65905364,8640176.28567605,9406374.85800209,10068470.8765328,10757242.9122241,10956090.9583491,11446424.057105,12423292.8821388,13409665.6283473,13756716.1009153,14185336.6519105,14155188.4516276,14136568.7385092,14170430.3914366,14433707.8899407,14810056.8744746,14810056.8744746,14810056.8744746
