Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
South Asia,SAS,Rural land area (sq. km),AG.LND.TOTL.RU.K2,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964,3917486.964
Saudi Arabia,SAU,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875,1912311.875
Sudan,SDN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5,2489483.5
Senegal,SEN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469,193255.5469
Singapore,SGP,Rural land area (sq. km),AG.LND.TOTL.RU.K2,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911,103.5980911
Solomon Islands,SLB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813,28264.57813
Sierra Leone,SLE,Rural land area (sq. km),AG.LND.TOTL.RU.K2,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594,71494.83594
El Salvador,SLV,Rural land area (sq. km),AG.LND.TOTL.RU.K2,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117,16349.95117
San Marino,SMR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746,3.735872746
Somalia,SOM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625,634302.5625
Serbia,SRB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Sub-Saharan Africa (excluding high income),SSA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0,17310456.0
South Sudan,SSD,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Sub-Saharan Africa,SSF,Rural land area (sq. km),AG.LND.TOTL.RU.K2,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96,17310643.96
Small states,SST,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322,1821834.322
Sao Tome and Principe,STP,Rural land area (sq. km),AG.LND.TOTL.RU.K2,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855,933.3151855
Suriname,SUR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719,139976.1719
Slovak Republic,SVK,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Slovenia,SVN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453,17680.89453
Sweden,SWE,Rural land area (sq. km),AG.LND.TOTL.RU.K2,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813,390507.2813
Eswatini,SWZ,Rural land area (sq. km),AG.LND.TOTL.RU.K2,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672,16551.38672
Sint Maarten (Dutch part),SXM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Seychelles,SYC,Rural land area (sq. km),AG.LND.TOTL.RU.K2,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067,187.9656067
Syrian Arab Republic,SYR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344,173463.2344
Turks and Caicos Islands,TCA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735,965.7578735
Chad,TCD,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
East Asia & Pacific (IDA & IBRD countries),TEA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53,13694589.53
Europe & Central Asia (IDA & IBRD countries),TEC,Rural land area (sq. km),AG.LND.TOTL.RU.K2,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06,18627211.06
Togo,TGO,Rural land area (sq. km),AG.LND.TOTL.RU.K2,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063,55426.64063
Thailand,THA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375,474183.4375
Tajikistan,TJK,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Turkmenistan,TKM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Latin America & the Caribbean (IDA & IBRD countries),TLA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59,18012755.59
Timor-Leste,TLS,Rural land area (sq. km),AG.LND.TOTL.RU.K2,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867,14569.63867
